Campaign_ID,Campaign_Name,Products,Device,Impressions,Clicks,Conversions,Spend,Revenue
1146,Business_High Value_Desktop,Cashback,Tablet,21221,2025,22,13438.06,75571.32
1147,Platinum_Prospecting_Mobile,Gold,Desktop,42831,7312,73,7077.07,17205.08
1148,Cashback_SMB_Desktop,Travel,Mobile,24144,6880,636,20399.53,37957.13
1149,Cashback_Remarketing_Desktop,Gold,Mobile,69603,5877,737,13973.98,94668.49
1150,Cashback_SMB_Desktop,Cashback,Mobile,24794,5875,679,5174.31,56172.23
1151,Gold_SMB_Mobile,Gold,Desktop,15290,4811,829,7978.55,49633.65
1152,Business_SMB_Desktop,Travel,Mobile,92077,2187,635,6064.13,75458.59
1153,Gold_Remarketing_Mobile,Cashback,Mobile,3011,1739,575,8153.8,42288.31
1154,Travel_High Value_Desktop,Business,Mobile,48147,3531,834,5110.15,49809.43
1155,Travel_SMB_Mobile,Business,Desktop,56360,809,539,9592.9,56500.09
1156,Travel_High Value_Mobile,Travel,Desktop,12441,7236,546,17502.59,99008.7
1157,Business_SMB_Mobile,Platinum,Mobile,96378,6483,702,24002.84,80731.95
1158,Travel_SMB_Desktop,Gold,Tablet,26136,3568,797,5658.13,4940.23
1159,Gold_SMB_Desktop,Platinum,Desktop,43050,2087,532,7845.83,78578.16
1160,Gold_Remarketing_Mobile,Cashback,Desktop,51147,5699,689,552.76,50794.58
1161,Cashback_Prospecting_Desktop,Gold,Tablet,70021,9962,491,6019.96,23835.9
1162,Gold_SMB_Mobile,Platinum,Desktop,91020,4714,928,10752.07,85496.73
1163,Gold_SMB_Mobile,Travel,Tablet,78658,5171,611,11812.57,27782.65
1164,Cashback_High Value_Mobile,Cashback,Tablet,2477,5844,96,7025.12,32720.7
1165,Cashback_SMB_Mobile,Gold,Tablet,61264,4782,506,4182.91,7236.35
1166,Gold_SMB_Mobile,Business,Tablet,9400,9877,435,14295.21,97782.89
1167,Platinum_Prospecting_Desktop,Gold,Tablet,4886,3034,696,10525.14,79742.85
1168,Business_Students_Mobile,Cashback,Desktop,26565,2748,65,10943.51,15662.07
1169,Travel_Remarketing_Mobile,Business,Mobile,45238,3366,810,22427.02,49465.43
1170,Cashback_Prospecting_Mobile,Travel,Tablet,54628,7747,738,14255.35,34337.97
1171,Business_High Value_Desktop,Gold,Desktop,8250,4225,619,10014.32,4207.01
1172,Gold_Students_Desktop,Platinum,Mobile,46341,9281,803,6717.85,92794.88
1173,Platinum_High Value_Mobile,Platinum,Mobile,48975,5286,880,11000.64,84101.61
1174,Travel_High Value_Desktop,Travel,Desktop,74160,9615,334,21615.78,98705.84
1175,Gold_High Value_Mobile,Cashback,Mobile,68194,1691,550,24144.95,25008.96
1176,Business_Remarketing_Desktop,Travel,Mobile,95625,178,487,9742.15,70242.29
1177,Gold_Students_Mobile,Cashback,Tablet,10453,5151,886,5620.06,12698.76
1178,Gold_Remarketing_Desktop,Business,Tablet,25921,3956,325,22905.73,43707.93
1179,Business_Remarketing_Desktop,Cashback,Desktop,70997,6258,996,4038.71,84827.22
1180,Cashback_Students_Mobile,Business,Tablet,87372,1816,942,7785.94,1797.71
1181,Cashback_Remarketing_Mobile,Gold,Mobile,13348,7318,510,5501.58,48589.35
1182,Platinum_Remarketing_Mobile,Gold,Mobile,28007,3292,674,14362.82,44034.96
1183,Travel_Students_Mobile,Travel,Tablet,24714,2953,116,10511.71,69408.85
1184,Cashback_Students_Mobile,Travel,Desktop,51921,5198,979,7535.58,24554.71
1185,Gold_Prospecting_Desktop,Gold,Desktop,80884,3040,693,19314.24,18155.05
1186,Business_Prospecting_Mobile,Platinum,Tablet,77347,959,427,16770.86,65419.26
1187,Gold_Prospecting_Desktop,Business,Desktop,86098,9601,130,24890.03,64484.37
1188,Platinum_High Value_Desktop,Gold,Desktop,58706,3226,21,8143.71,75426.59
1189,Cashback_Prospecting_Desktop,Platinum,Mobile,2288,4844,358,21209.39,25444.43
1190,Business_Students_Mobile,Cashback,Tablet,80764,3167,560,7911.43,2616.25
1191,Gold_Remarketing_Mobile,Gold,Tablet,77907,7027,156,721.42,87917.81
1192,Travel_Prospecting_Mobile,Platinum,Mobile,79656,4409,668,4196.99,21427.51
1193,Platinum_Students_Mobile,Gold,Mobile,93996,6305,38,12957.53,42378.89
1194,Travel_Remarketing_Desktop,Cashback,Tablet,50419,4494,715,20345.23,47381.55
1195,Cashback_Remarketing_Mobile,Cashback,Tablet,40146,4845,611,1906.61,19546.15
1196,Business_Remarketing_Mobile,Business,Mobile,79740,6570,502,20884.36,52562.13
1197,Business_SMB_Desktop,Cashback,Desktop,39716,6574,366,18043.82,91514.77
1198,Platinum_Remarketing_Mobile,Cashback,Mobile,72894,1429,889,1345.72,27864.04
1199,Platinum_Students_Desktop,Business,Desktop,21935,7308,764,3104.25,52513.63
1200,Cashback_Prospecting_Desktop,Gold,Tablet,85569,4255,235,2352.93,31560.94
1201,Cashback_Students_Mobile,Gold,Tablet,52538,1801,743,17135.33,98091.82
1202,Gold_Remarketing_Mobile,Business,Tablet,83638,4387,341,14245.23,22839.25
1203,Cashback_SMB_Desktop,Gold,Tablet,18572,2499,541,9292.03,11823.7
1204,Gold_Remarketing_Desktop,Gold,Tablet,6160,4807,962,2663.63,15119.23
1205,Business_Students_Desktop,Platinum,Mobile,6332,8213,874,10128.05,37337.91
1206,Platinum_Remarketing_Mobile,Business,Tablet,72116,6813,786,17213.24,55732.3
1207,Platinum_SMB_Mobile,Business,Tablet,20590,1568,523,2788.59,67133.09
1208,Platinum_SMB_Mobile,Travel,Tablet,51520,2228,165,21486.33,56678.9
1209,Travel_High Value_Desktop,Platinum,Tablet,23560,5937,555,2041.26,90648.12
1210,Travel_Remarketing_Desktop,Gold,Desktop,50666,6715,286,15400.75,36668.82
1211,Cashback_Prospecting_Desktop,Travel,Tablet,16910,7006,348,5134.12,71521.03
1212,Business_Remarketing_Mobile,Platinum,Desktop,78151,528,727,2745.17,27549.93
1213,Business_SMB_Desktop,Gold,Desktop,22492,8661,346,9196.8,68494.24
1214,Cashback_Prospecting_Mobile,Platinum,Tablet,9871,460,449,16839.74,92655.63
1215,Business_SMB_Desktop,Cashback,Desktop,5595,3251,398,3465.8,97861.97
1216,Gold_Students_Desktop,Gold,Tablet,92633,1653,350,12154.58,73239.71
1217,Gold_Remarketing_Desktop,Platinum,Desktop,6398,8010,799,10449.62,94302.2
1218,Platinum_SMB_Desktop,Platinum,Mobile,45767,6421,708,10972.63,68362.99
1219,Gold_Remarketing_Desktop,Travel,Tablet,9493,4849,945,23613.71,96356.43
1220,Business_Prospecting_Mobile,Platinum,Tablet,61933,4845,93,9051.23,89904.04
1221,Gold_High Value_Desktop,Cashback,Desktop,53038,8237,997,24794.91,11555.35
1222,Business_SMB_Desktop,Cashback,Mobile,63263,2537,200,13690.58,47938.19
1223,Gold_Remarketing_Desktop,Platinum,Tablet,84220,870,937,21140.78,35397.54
1224,Platinum_Prospecting_Mobile,Gold,Desktop,68010,5844,310,9047.18,3672.91
1225,Business_Students_Mobile,Travel,Desktop,56550,3769,348,2576.96,47223.52
1226,Business_High Value_Desktop,Gold,Tablet,56118,4581,741,2567.89,15686.77
1227,Cashback_Remarketing_Mobile,Platinum,Desktop,78013,8156,480,14566.66,4608.84
1228,Gold_Remarketing_Desktop,Cashback,Tablet,52306,8164,42,23282.94,45056.79
1229,Cashback_Students_Mobile,Business,Mobile,53324,5320,475,2244.91,24006.17
1230,Travel_SMB_Desktop,Travel,Mobile,22104,240,300,17383.37,93593.89
1231,Business_Students_Mobile,Gold,Mobile,43351,8835,311,14299.65,81457.03
1232,Platinum_Remarketing_Mobile,Cashback,Mobile,21435,6742,648,16480.14,95660.94
1233,Gold_Students_Desktop,Gold,Desktop,77468,9737,494,5780.75,88265.03
1234,Cashback_High Value_Desktop,Platinum,Desktop,24580,6088,883,2227.46,73067.68
1235,Business_SMB_Desktop,Gold,Desktop,34124,1013,685,2330.84,60166.61
1236,Business_Students_Desktop,Travel,Tablet,32122,8429,373,6544.76,7480.0
1237,Business_Remarketing_Mobile,Business,Mobile,80463,7685,711,5734.16,27314.92
1238,Business_Students_Mobile,Business,Tablet,88134,7809,92,3595.76,71363.36
1239,Cashback_Students_Desktop,Platinum,Mobile,59937,4846,739,6984.73,40716.89
1240,Cashback_SMB_Mobile,Travel,Tablet,41077,4793,877,13582.36,33211.07
1241,Business_High Value_Desktop,Business,Desktop,43046,2305,372,23763.09,11292.85
1242,Platinum_SMB_Mobile,Cashback,Desktop,31067,6249,35,23095.58,7948.23
1243,Gold_Students_Mobile,Gold,Desktop,31923,6833,656,7156.98,21788.79
1244,Gold_Remarketing_Mobile,Platinum,Tablet,93479,9290,352,2122.14,83623.0
1245,Cashback_Remarketing_Desktop,Cashback,Desktop,72818,5826,654,24893.02,66638.58
1246,Gold_Prospecting_Mobile,Platinum,Desktop,43158,5475,382,12172.0,34753.72
1247,Cashback_High Value_Desktop,Travel,Mobile,17136,7777,736,24468.38,7041.82
1248,Business_Prospecting_Mobile,Platinum,Tablet,68051,9183,937,13672.23,19648.88
1249,Gold_High Value_Mobile,Business,Tablet,32328,1056,856,22215.84,45538.6
1250,Platinum_Students_Desktop,Travel,Desktop,22685,9273,484,11456.91,16168.57
1251,Cashback_Students_Mobile,Platinum,Tablet,20169,8106,90,15739.56,76497.44
1252,Travel_High Value_Desktop,Cashback,Desktop,17880,9534,349,13625.64,79074.87
1253,Business_Remarketing_Mobile,Travel,Tablet,24680,3078,962,5886.99,14550.24
1254,Business_High Value_Desktop,Travel,Mobile,23025,7438,729,19213.06,72960.26
1255,Travel_Students_Mobile,Platinum,Tablet,2676,3217,633,1842.74,51711.67
1256,Cashback_Remarketing_Mobile,Platinum,Desktop,18052,4998,499,9379.09,96275.77
1257,Platinum_Remarketing_Desktop,Travel,Tablet,35414,3272,132,21812.62,78969.21
1258,Cashback_High Value_Mobile,Gold,Tablet,22764,1759,455,12815.75,58944.53
1259,Gold_Prospecting_Desktop,Gold,Mobile,29618,9018,933,2402.31,60758.17
1260,Gold_Students_Mobile,Business,Tablet,4162,5991,902,5584.49,18712.3
1261,Platinum_Remarketing_Desktop,Travel,Mobile,65761,1568,744,3186.17,89469.12
1262,Cashback_SMB_Mobile,Gold,Mobile,39566,5477,131,7302.02,56365.53
1263,Platinum_High Value_Mobile,Cashback,Mobile,66272,6801,89,4550.14,57835.6
1264,Business_Students_Mobile,Travel,Desktop,5531,1127,649,17942.79,57966.42
1265,Platinum_Students_Mobile,Gold,Mobile,69314,7006,343,16655.94,28347.34
1266,Gold_Students_Desktop,Platinum,Tablet,80594,5663,83,3809.43,81396.97
1267,Cashback_SMB_Desktop,Cashback,Tablet,46670,5779,459,11402.28,86371.61
1268,Gold_Remarketing_Desktop,Business,Mobile,78357,5595,746,7748.12,29500.6
1269,Platinum_Students_Mobile,Gold,Mobile,92224,1639,306,8761.79,44735.24
1270,Business_High Value_Mobile,Platinum,Mobile,89358,5929,95,14611.5,18735.94
1271,Cashback_Prospecting_Desktop,Cashback,Desktop,63295,3734,843,22517.88,24615.7
1272,Platinum_High Value_Mobile,Cashback,Mobile,86033,5479,713,22484.46,34262.3
1273,Cashback_High Value_Mobile,Business,Mobile,95895,2844,784,10619.03,90296.95
1274,Platinum_Remarketing_Mobile,Platinum,Mobile,53766,3007,509,10133.28,62989.81
1275,Business_Remarketing_Desktop,Gold,Mobile,77358,2126,946,13190.41,59206.95
1276,Travel_Students_Mobile,Travel,Mobile,32192,5710,132,12115.82,94728.99
1277,Gold_Students_Desktop,Cashback,Tablet,99072,3659,648,2013.73,79340.73
1278,Cashback_Students_Desktop,Gold,Tablet,79802,9136,438,14679.36,2589.01
1279,Business_High Value_Mobile,Travel,Tablet,50539,3367,949,14825.95,13309.13
1280,Platinum_SMB_Mobile,Gold,Desktop,56000,1251,551,11533.27,25527.62
1281,Business_Remarketing_Desktop,Gold,Desktop,35273,539,943,10642.14,31088.14
1282,Platinum_Students_Mobile,Cashback,Tablet,67511,9596,176,23504.17,83572.16
1283,Business_High Value_Desktop,Cashback,Mobile,13289,5206,668,15220.19,77220.95
1284,Cashback_Remarketing_Desktop,Gold,Mobile,86529,3255,775,20498.85,15399.29
1285,Travel_High Value_Mobile,Gold,Desktop,18223,1452,440,23869.11,53859.34
1286,Platinum_SMB_Desktop,Business,Desktop,43154,8278,47,20347.49,11802.52
1287,Business_Students_Mobile,Travel,Mobile,16833,5825,410,23603.0,18115.53
1288,Travel_SMB_Desktop,Platinum,Desktop,56717,6666,622,19102.69,24976.58
1289,Cashback_SMB_Mobile,Platinum,Mobile,88572,6266,979,4667.95,90624.21
1290,Platinum_Remarketing_Mobile,Business,Tablet,48888,4590,600,6059.8,37206.46
1291,Business_Prospecting_Desktop,Gold,Desktop,89349,7346,974,5250.43,91665.93
1292,Cashback_SMB_Desktop,Gold,Tablet,7898,8018,763,8392.09,75323.34
1293,Business_SMB_Mobile,Business,Desktop,96018,3288,111,9197.32,75191.19
1294,Travel_Prospecting_Desktop,Platinum,Tablet,5220,7604,500,20373.96,80545.67
1295,Travel_Prospecting_Mobile,Cashback,Tablet,97570,6486,876,9340.87,10500.61
1296,Platinum_Prospecting_Mobile,Cashback,Desktop,98850,9605,781,18316.86,81647.08
1297,Travel_SMB_Desktop,Gold,Desktop,21523,9564,684,22643.51,26005.77
1298,Business_Prospecting_Mobile,Travel,Tablet,78342,5379,906,3306.56,98409.21
1299,Business_Remarketing_Desktop,Platinum,Tablet,11404,7675,474,506.4,84972.11
1300,Travel_Prospecting_Desktop,Travel,Mobile,29005,3626,606,22272.14,99667.91
1301,Platinum_Remarketing_Desktop,Gold,Tablet,37654,6752,631,6337.28,93774.51
1302,Gold_SMB_Desktop,Platinum,Desktop,44770,1455,451,4259.22,36613.19
1303,Business_SMB_Desktop,Cashback,Mobile,16871,3065,415,7732.62,94227.31
1304,Gold_Remarketing_Desktop,Cashback,Mobile,30382,1364,398,5057.64,33692.77
1305,Cashback_Prospecting_Desktop,Travel,Tablet,54154,1030,197,19944.47,66268.0
1306,Platinum_Students_Desktop,Platinum,Mobile,12482,5688,759,16045.45,82046.36
1307,Travel_High Value_Mobile,Gold,Desktop,34433,8704,45,4598.96,38815.0
1308,Platinum_High Value_Mobile,Business,Desktop,7327,2303,879,14797.31,21182.86
1309,Gold_High Value_Desktop,Business,Tablet,43366,2164,914,5598.23,89593.81
1310,Travel_SMB_Desktop,Business,Mobile,59666,7308,221,5340.12,11224.9
1311,Business_Students_Desktop,Gold,Tablet,50554,4841,375,15088.45,37132.57
1312,Travel_Students_Desktop,Business,Tablet,56957,2063,322,16784.83,54516.69
1313,Business_Prospecting_Mobile,Travel,Tablet,79400,3162,883,8981.95,80670.22
1314,Platinum_High Value_Desktop,Cashback,Mobile,32098,9164,512,19203.49,87015.65
1315,Gold_Remarketing_Desktop,Business,Desktop,54809,6590,886,21011.75,51651.69
1316,Gold_Remarketing_Desktop,Cashback,Desktop,49799,3970,983,22950.43,57766.28
1317,Travel_Remarketing_Desktop,Travel,Mobile,63428,9580,605,15838.47,85528.73
1318,Cashback_Prospecting_Mobile,Platinum,Tablet,80922,3893,99,5890.61,47234.21
1319,Business_Prospecting_Desktop,Platinum,Desktop,75587,9112,653,18837.39,56351.19
1320,Platinum_Prospecting_Mobile,Gold,Tablet,70164,735,316,3142.22,2825.44
1321,Platinum_Students_Desktop,Cashback,Desktop,57753,8293,944,4939.76,95160.75
1322,Business_Remarketing_Mobile,Gold,Tablet,59747,3385,605,20903.31,57111.04
1323,Platinum_Students_Mobile,Business,Tablet,65347,9179,115,22815.32,73029.86
1324,Gold_Remarketing_Desktop,Gold,Tablet,50287,9165,701,2134.57,25543.38
1325,Business_Students_Desktop,Travel,Desktop,98646,7073,212,8146.98,66002.26
1326,Business_High Value_Mobile,Gold,Tablet,48124,5488,336,15914.85,46542.54
1327,Business_Remarketing_Desktop,Business,Desktop,46585,3284,320,23496.87,12134.54
1328,Business_High Value_Mobile,Business,Desktop,50513,5367,629,14482.77,83186.46
1329,Business_Students_Desktop,Travel,Desktop,4342,5353,40,20614.32,84094.53
1330,Gold_Students_Mobile,Cashback,Desktop,3953,4395,59,23107.5,7307.61
1331,Platinum_Remarketing_Desktop,Platinum,Mobile,91330,8288,913,13216.55,39669.92
1332,Cashback_High Value_Desktop,Travel,Desktop,27942,6819,96,18641.01,28862.82
1333,Travel_Students_Desktop,Platinum,Tablet,89529,2055,889,16729.12,52120.56
1334,Gold_Prospecting_Mobile,Travel,Desktop,29792,446,664,16948.37,49390.81
1335,Cashback_Prospecting_Mobile,Travel,Tablet,82981,8513,74,13168.13,65986.32
1336,Travel_Students_Mobile,Gold,Mobile,3021,7390,760,15768.2,25501.28
1337,Gold_High Value_Desktop,Gold,Desktop,67541,8256,787,14082.18,22948.24
1338,Platinum_SMB_Desktop,Gold,Mobile,61154,6707,946,16124.7,72609.34
1339,Cashback_Students_Mobile,Travel,Desktop,14186,1079,609,12877.35,97644.32
1340,Travel_High Value_Mobile,Gold,Desktop,30941,6288,344,5951.18,94688.1
1341,Cashback_Prospecting_Desktop,Travel,Mobile,27633,4385,890,17493.65,79406.63
1342,Travel_Students_Desktop,Gold,Tablet,50968,8243,185,9908.78,7679.34
1343,Cashback_Remarketing_Desktop,Platinum,Tablet,67112,1848,670,3629.67,24539.63
1344,Cashback_Students_Desktop,Cashback,Tablet,12247,9525,479,21357.44,69273.11
1345,Cashback_Students_Desktop,Gold,Desktop,16776,3035,33,4943.0,30281.49
1346,Platinum_Remarketing_Desktop,Business,Tablet,91460,3553,979,13747.37,39968.71
1347,Gold_High Value_Desktop,Cashback,Tablet,93578,9652,672,18167.38,95414.65
1348,Business_High Value_Mobile,Business,Desktop,26778,2130,985,16368.71,9544.42
1349,Platinum_Prospecting_Mobile,Cashback,Mobile,21533,6743,334,4441.06,86263.29
1350,Platinum_High Value_Desktop,Gold,Tablet,83238,6728,810,5256.38,5979.52
1351,Travel_High Value_Mobile,Platinum,Mobile,96277,741,45,4146.78,34456.3
1352,Platinum_Prospecting_Mobile,Gold,Desktop,71061,5192,930,2277.41,55984.73
1353,Business_SMB_Mobile,Travel,Desktop,28000,7492,241,7440.2,36282.04
1354,Travel_Prospecting_Desktop,Business,Tablet,41113,878,707,13341.39,95758.55
1355,Cashback_Prospecting_Desktop,Cashback,Tablet,51108,8705,611,4737.3,50933.13
1356,Business_SMB_Desktop,Platinum,Mobile,84669,4542,331,24286.05,73650.06
1357,Platinum_Remarketing_Desktop,Business,Tablet,96465,1322,235,17621.35,70504.47
1358,Cashback_Remarketing_Mobile,Platinum,Mobile,3059,3914,808,14794.15,83674.14
1359,Business_Prospecting_Mobile,Business,Desktop,62001,5283,369,17194.76,86527.5
1360,Platinum_Remarketing_Mobile,Gold,Mobile,15885,8019,949,11180.78,47165.38
1361,Travel_SMB_Desktop,Travel,Desktop,44870,4582,200,12012.75,86437.27
1362,Cashback_Prospecting_Desktop,Business,Tablet,55759,7717,182,22272.29,65691.53
1363,Platinum_Prospecting_Mobile,Platinum,Mobile,17364,4353,604,18187.52,68920.04
1364,Platinum_Remarketing_Desktop,Gold,Mobile,25212,2248,642,14910.58,18150.42
1365,Cashback_Prospecting_Mobile,Cashback,Mobile,29054,8768,475,23780.21,25264.85
1366,Cashback_Students_Mobile,Cashback,Tablet,97734,3846,897,16734.71,69078.8
1367,Travel_SMB_Desktop,Gold,Tablet,77715,3401,699,10267.91,27297.73
1368,Business_SMB_Mobile,Cashback,Tablet,21139,5881,844,1662.72,49513.96
1369,Travel_SMB_Mobile,Platinum,Mobile,88005,5470,208,10071.56,49506.56
1370,Business_Prospecting_Mobile,Travel,Mobile,89277,8520,864,23157.74,24169.63
1371,Business_SMB_Mobile,Gold,Desktop,77524,4789,750,1593.92,57082.91
1372,Cashback_Remarketing_Desktop,Travel,Mobile,92156,8097,138,5021.78,56811.85
1373,Gold_Prospecting_Desktop,Travel,Desktop,87888,1611,763,20314.31,13772.58
1374,Business_Students_Mobile,Gold,Tablet,58811,7888,848,9441.39,38730.36
1375,Business_Remarketing_Desktop,Business,Desktop,33603,2713,351,5054.52,37216.8
1376,Business_SMB_Desktop,Platinum,Desktop,50894,3284,972,20483.8,56646.77
1377,Business_Remarketing_Desktop,Gold,Mobile,66980,4745,92,14181.77,75183.79
1378,Travel_Prospecting_Desktop,Platinum,Mobile,5815,7553,871,13937.35,2805.07
1379,Gold_Prospecting_Mobile,Travel,Desktop,36026,4215,146,7697.73,14123.56
1380,Cashback_Prospecting_Desktop,Travel,Desktop,97919,2611,620,17040.8,30897.5
1381,Travel_Prospecting_Mobile,Business,Tablet,74834,7847,511,21614.74,81230.91
1382,Business_Prospecting_Mobile,Travel,Mobile,91782,2864,172,18880.03,48571.26
1383,Business_Students_Mobile,Gold,Tablet,73196,5740,150,15504.44,51577.77
1384,Business_Students_Desktop,Platinum,Desktop,70072,8015,675,9087.73,41511.62
1385,Platinum_Prospecting_Desktop,Business,Tablet,20136,497,182,21442.69,42099.33
1386,Travel_Prospecting_Mobile,Gold,Mobile,10892,1322,188,14369.64,97778.14
1387,Business_Prospecting_Desktop,Platinum,Desktop,97543,9628,869,22294.83,89965.44
1388,Platinum_Prospecting_Desktop,Platinum,Desktop,17065,8029,162,6727.38,72860.87
1389,Travel_SMB_Desktop,Cashback,Tablet,94985,9695,577,16530.24,33084.24
1390,Cashback_Remarketing_Mobile,Cashback,Mobile,56019,9435,816,23412.13,51855.02
1391,Cashback_Remarketing_Desktop,Gold,Desktop,88068,7015,652,9665.1,69251.88
1392,Platinum_Prospecting_Desktop,Business,Desktop,20573,637,468,23806.03,40062.95
1393,Travel_Prospecting_Mobile,Platinum,Tablet,70764,6787,487,10115.32,52922.83
1394,Gold_Prospecting_Desktop,Platinum,Desktop,33925,5147,574,11223.36,15425.38
1395,Gold_SMB_Desktop,Gold,Desktop,55890,8742,938,20257.96,10264.09
1396,Cashback_Prospecting_Desktop,Business,Mobile,12436,1518,583,6888.91,17563.66
1397,Platinum_SMB_Mobile,Travel,Mobile,25209,3033,747,17793.89,75810.06
1398,Platinum_High Value_Mobile,Business,Tablet,93493,6199,114,7810.54,19806.24
1399,Platinum_SMB_Mobile,Travel,Desktop,41356,1358,716,15047.37,92547.45
1400,Cashback_High Value_Desktop,Platinum,Mobile,51954,3220,846,19511.04,37486.34
1401,Business_Remarketing_Desktop,Cashback,Tablet,71915,6612,909,1140.41,17734.25
1402,Platinum_Remarketing_Desktop,Cashback,Mobile,85848,8696,209,2667.69,82699.17
1403,Cashback_Students_Desktop,Gold,Tablet,80405,6960,324,23392.17,46208.04
1404,Platinum_Remarketing_Mobile,Business,Tablet,29539,9814,922,20487.82,39457.52
1405,Platinum_Remarketing_Desktop,Business,Desktop,15132,3046,415,21986.73,33615.86
1406,Gold_Prospecting_Desktop,Travel,Tablet,41599,5907,687,11254.07,33720.73
1407,Business_SMB_Mobile,Gold,Tablet,40777,1239,737,18050.62,66680.66
1408,Gold_Remarketing_Desktop,Business,Mobile,83055,4546,296,24957.74,54524.17
1409,Business_Prospecting_Desktop,Gold,Tablet,21695,8962,826,11097.02,47296.52
1410,Travel_Remarketing_Mobile,Travel,Tablet,7607,1761,957,21246.11,45257.11
